PR ID,Commit ID,Category,Brief justification,Confidence
2895754600,61dc913be84e8258b5b00a64be196eb9c127be1b,Feature Completion or Extension,"The patch adds substantive implementation in classproperty.py, including `ClassPropertyDescriptor`, `__init__`, with 30 added lines—evidence of a new/completed capability.",High
2895754600,88787bbc478a514f9e0ebd4ba8cf23cc9fe6e1a8,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (config.py); it changes 8 test lines rather than primarily production behavior.,High
2895754600,8932424b26beb89d07b8796411ad26145c86897d,Functional Correctness Repair,"In __init__.py, the patch changes existing behavior/control flow around `return _client.init(` to correct the observed defect; 26 additions/32 deletions.",Low
2895754600,a54cbf58d15c536eee109198a2e44d297b0c508a,Functional Correctness Repair,"In __init__.py, the patch changes existing behavior/control flow around `The current active session if exactly one session exists, otherwise None.` to correct the observed defect; 16 additions/14 deletions.",Low
2895754600,cf5be5701e0571e0b313994ec89d5698c2d2a17c,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (test_agentops_init.py); it changes 246 test lines rather than primarily production behavior.,High
2895754600,d9e7ce4c64584564c38f87eb934ba5acaf3e7c5a,Test and Validation Adjustment,"Patch is concentrated in test/validation artifacts (test_agentops_init.py, test_session_config.py); it changes 290 test lines rather than primarily production behavior.",High
2895754600,dbaa7543db16031748cdafa186a3a4eadabb6585,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (test_agentops_init.py); it changes 114 test lines rather than primarily production behavior.,High
2895754600,f4f0ac3ba0dc32473dcbd4634a883969a4e6ffca,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (config.py); it changes 32 test lines rather than primarily production behavior.,High
2895754600,f6da4c52e894525d05a0857b7d8d185b7399e473,Feature Completion or Extension,"The patch adds substantive implementation in exceptions.py, including `InvalidApiKeyException`, `__init__`, with 6 added lines—evidence of a new/completed capability.",Medium
2895778082,96142c18e2b11ba44bd12eedf6b8710ecc5007ef,Code Cleanup,The patch removes unnecessary existing material in crypto.ts (9 deletions vs 1 additions); message: “remove extraneous comments”.,Medium
2895778082,982d317cd04ddf04f0e3238f5a948c986fd930da,Rollback or Reversion,Commit message explicitly says “return to original crypto import style”; the diff reverses/restores prior changes in crypto.ts.,High
2895778082,a46919c149b6baa1109fce4035cff0257c08ec2f,Structural Refactoring,"In route.ts, the patch extracts/reorganizes implementation structure, including `generateLegacyAppealToken` (22 additions/36 deletions), without clear new external behavior.",Medium
2896051708,40d0f3ee900d91e656111ba047d9a1c87030c884,Code Cleanup,"The patch removes react-guides.d.ts, react-selecto.d.ts and is deletion-focused (86 deletions vs 5 additions).",High
2896051708,441ff728d00ee28132c1e70695e5eff2270e39d1,Code Cleanup,The patch removes unnecessary existing material in index.test.ts (36 deletions vs 2 additions); message: “Refactor E2E test: streamline PuppeteerRunnerExtension configuration and remove unnecessa…”.,High
2896051708,59f8a903f9f3cd580224530c3ab2d56e4b6f7074,Code Cleanup,"The patch removes tsconfig.json, jest-image-snapshot.d.ts and is deletion-focused (60 deletions vs 0 additions).",High
2896051708,828488a7f3a6d10d51b3d1712e7847c412a80861,Code Cleanup,The patch removes unnecessary existing material in Moveable.tsx (118 deletions vs 4 additions); message: “Refactor Moveable component by removing local type definitions and updating type usage”.,High
2896051708,a2223abbd96e1e95cbd55e63afd721125e46a75d,Code Cleanup,"The patch removes unnecessary existing material in Renderer.tsx (50 deletions vs 11 additions); message: “Refactor Renderer component: simplify imports, remove unused types, and enhance type safe…”.",High
2896051708,eab45774fa5445b679b4e94bbd9a24f723ac1393,Code Cleanup,"The patch removes tsconfig.json, jest-image-snapshot.d.ts and is deletion-focused (65 deletions vs 0 additions).",High
2896051708,fbaf4aae8d13f1f461b1ec1486a7e8d890563cba,Project Integration and Environment Maintenance,The change targets build/CI/dependency/platform scaffolding in Renderer.tsx; commit evidence says “Enhance Renderer component: add re-render dependencies hook and simplify plugin schema ty…”.,High
2896059278,7d797f55b2a7e90e2c226c1a6200fc5bb04a9fe0,Functional Correctness Repair,"In relations.ts, the patch changes existing behavior/control flow around `""definition"": ""\n SELECT\n date_trunc('day', \""moderations\"".\""created_at\"" AT TIME ZONE 'UTC') AS …` to correct the observed defect; 2091 additions/51 deletions.",Medium
2896059278,809b50643907b5dc00b5368b578360b8ceb3ea63,Feature Completion or Extension,"The patch adds substantive implementation in moderations-table.tsx, including `formatVia`, with 2137 added lines—evidence of a new/completed capability.",Medium
2896059278,a695ef677aa2cfc05d1ee31954c1ca7260384383,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “nit”; 1 file(s), 0 additions/1 deletions.",Low
2896909918,45917f87fb3333ee8a0cff72526f6fa9aa2bc998,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “TMP”; 7 file(s), 35 additions/37 deletions.",Low
2896909918,65bb40ed0ad92df1b46d1b918e0c05668ac8f981,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (index.test.ts); it changes 2 test lines rather than primarily production behavior.,High
2896909918,66cfffa22eb6b68a3b31ca3f4735fff4fb9dd81f,Structural Refactoring,The patch renames/reorganizes implementation across 1 file(s) (2 additions/1 deletions); commit evidence says “Refactor typedI18n function to use a type-safe key assertion for i18n”.,Medium
2897765164,26fb7bafb8e554e7800b781c1ba0e53b5b1c26ba,Test and Validation Adjustment,"Patch is concentrated in test/validation artifacts (pain_001_ach_credit.xml, ach-credit-payment-initiation.test.ts); it changes 106 test lines rather than primarily production behavior.",High
2897765164,6da9b6a182c3d2c491bd5e8e8fe07a9538fffaf5,Feature Completion or Extension,The diff adds substantial implementation in index.ts (46 additions/8 deletions); commit evidence says “added LocalInstrument Enum”.,Medium
2897765164,7a56bc587dd14ea4be5b0a1f660218c7c7aeaa9d,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “changed Alpha2CountryCode to Alpha2Country”; 9 file(s), 21 additions/21 deletions.",Low
2897765164,9c5870476b7de0b0d10d393489f00cfc1bbf051d,Test and Validation Adjustment,"Patch is concentrated in test/validation artifacts (pain_001_ach_credit.xml, ach-credit-payment-initiation.test.ts); it changes 141 test lines rather than primarily production behavior.",High
2897770314,60714774533fc4e1cb66c6d2d1a2ce8ff3e7a5ff,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “Update generateDailyReports.ts Signed-off-by: Jono M <reason.koan@gmail.com>”; 1 file(s), 2 additions/4 deletions.",Low
2898221484,80a55e9232fc105e51566d4307a4bb3e8552480a,Rollback or Reversion,"Commit message explicitly says “Revert ""add explicit step"" This reverts commit c605b7dd1835bdf93647aee8ffe4cdcd1bfbd5c8.”; the diff reverses/restores prior changes in moderations.ts.",High
2898221484,c605b7dd1835bdf93647aee8ffe4cdcd1bfbd5c8,Feature Completion or Extension,The diff adds substantial implementation in moderations.ts (26 additions/23 deletions); commit evidence says “add explicit step”.,Medium
2898221484,c7eea4bd81d99b154142502753cf9ce08c5df71c,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “spacing nit”; 5 file(s), 2072 additions/3 deletions.",Low
2898221484,febd3a2f9689c9fc7a8926ea7b0848c4b64146ee,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “greater than or equal”; 1 file(s), 1 additions/1 deletions.",Low
2898408890,45807a5a631d1c9d73e803568d8156e87a9ac591,Documentation,"Documentation/release artifacts are the substantive change, including checkAssignedTicketResponseTimes.ts (0 additions/4 deletions).",High
2898927585,a14234642b0f835be7cbdd2195a616c8ece490b9,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (handleGmailWebhookEvent.test.ts); it changes 40 test lines rather than primarily production behavior.,High
2898933775,d0de89386fd99e276699db47001da28951ed8302,Functional Correctness Repair,"In toolListItem.tsx, the patch changes existing behavior/control flow around `const ToolListItem = ({ tool, mailboxSlug }: { tool: ToolFormatted; mailboxSlug:` to correct the observed defect; 2 additions/2 deletions.",Medium
2900197484,0d247fa17fb9ad6b63d1cb622b1b373f9df9a32f,Functional Correctness Repair,"In api.ts, the patch changes existing behavior/control flow around `await saveWorkflowMutation({` to correct the observed defect; 28 additions/144 deletions.",High
2900197484,8375952711395081471b26a3c3c1d1458dc5fa7c,Functional Correctness Repair,"In api.ts, the patch changes existing behavior/control flow around `await setWorkflowMutation({` to correct the observed defect; 10 additions/18 deletions.",High
2900197484,bbdc6992f4d220bf045c9df92285031ba4a4cf28,Functional Correctness Repair,"In api.ts, the patch changes existing behavior/control flow around `await saveWorkflowMutation({` to correct the observed defect; 325 additions/725 deletions.",High
2900522154,308f1658a36e148d9b921fc65d1c82142c850024,Documentation,"Documentation/release artifacts are the substantive change, including ltree.md (22 additions/21 deletions).",High
2900522154,6da271c4b5824dcb1c9234eb7f0800f14ffaf473,Code Convention Conformance,"Patch makes lint/format/static-type cleanup in ltree.md, e.g. `SELECT`.",High
2900522154,8102632f77043b0be5f01e85938dc811ce3080a9,Code Convention Conformance,"Patch makes lint/format/static-type cleanup in ltree.md, e.g. `| 6 | Desktop Computers | electronics.computers.desktops |`.",High
2900522154,d2cdfc7d4e64cb9a9df3bb7549864662ac11b0a0,Documentation,"Documentation/release artifacts are the substantive change, including ltree.md (6 additions/6 deletions).",High
2901331792,f4a3aad0f1f1d43cf2eb294697a52ac09d877bc2,Functional Correctness Repair,"In checkAssignedTicketResponseTimes.ts, the patch changes existing behavior/control flow around `if (duration.days && duration.days > 0) {` to correct the observed defect; 2 additions/22 deletions.",High
2901541408,9a4c719d1afbe4c5ae4fe4d68b26a3252f0288f1,Functional Correctness Repair,"In slack_mentions.md, the patch changes existing behavior/control flow around `const slackUsers = await listSlackUsers(slackBotToken).catch((error) => {` to correct the observed defect; 2 additions/32 deletions.",High
2901541408,a84aa126dbe067b893a5fa70c16e36a002ee1ec3,Functional Correctness Repair,"In checkAssignedTicketResponseTimes.ts, the patch changes existing behavior/control flow around `const orgMembers = await getOrganizationMembers(mailbox.clerkOrganizationId);` to correct the observed defect; 18 additions/8 deletions.",High
2901541408,ac619c223248c8b5b00d2765cfde36015b36ab69,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (generateWeeklyReports.test.ts); it changes 6 test lines rather than primarily production behavior.,High
2901864730,8e6b3f78c2652d6980ca432db31210a2db643cba,Functional Correctness Repair,"In index.ts, the patch changes existing behavior/control flow around `const { injectBuiltWithScript, addBuiltWithScript } = await import('@onlook/growth');` to correct the observed defect; 56 additions/183 deletions.",Low
2901864730,b06637fa05072f854fb632eeec687f72ec2d84e5,Code Cleanup,The patch removes layout.tsx and is deletion-focused (21 deletions vs 11 additions).,High
2901878537,39ed673cef2bdb88ead78253830057fd6778ba30,User-Facing Interface and Interaction Refinement,"In app.js, the diff changes rendered/user-visible text or interface markup, e.g. `const docIcon = '<svg xmlns=""http://www.w3.org/2000/svg"" width=""24"" height=""24"" viewBox=""0 0 24 24""…`, rather than underlying domain capability.",Medium
2901878537,7f40d3a532abb87b6f47a80363d4f0e17ff806e7,Functional Correctness Repair,"In app.js, the patch changes existing behavior/control flow around `return mimeType in SUPPORTED_FILE_TYPES ||` to correct the observed defect; 2 additions/5 deletions.",Medium
2901878537,8b9015c81ab6ff0efd47edc6705fd0ef6995e70c,User-Facing Interface and Interaction Refinement,"In app.js, the diff changes rendered/user-visible text or interface markup, e.g. `localStorage.setItem('chat_messages', JSON.stringify(existingMessages));`, rather than underlying domain capability.",Medium
2901878537,8cd1c236946438371e0cec039007e8b74b79d172,Functional Correctness Repair,"In app.js, the patch changes existing behavior/control flow around `if (!queryText && uploadedFiles.length === 0 && !redo) return;` to correct the observed defect; 1 additions/1 deletions.",Medium
2901878537,9d949fc4c9c9f01f14aee10b95ab666ab2f6983c,Functional Correctness Repair,"In app.js, the patch changes existing behavior/control flow around `fileTypeIcon.textContent = SUPPORTED_FILE_TYPES[file.type] || 'FILE';` to correct the observed defect; 129 additions/94 deletions.",High
2901878537,d06103723f49a33a2ef2abc6116df95bf4476e69,Functional Correctness Repair,"The patch modifies existing implementation in index.html to address the stated fix/bug, with 1 additions and 1 deletions rather than adding a separate capability.",Medium
2901878537,f78fa84f36a9cdb08306e4587a753f282418d97a,Feature Completion or Extension,"The patch adds substantive implementation in app.js, including `handleFileUpload`, `setupFileDrop`, with 88 added lines—evidence of a new/completed capability.",High
2903936265,28323c672746a47c37e73ba0461a30b06b40f2ea,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “if set stop strings in rl, do eval with those”; 3 file(s), 6 additions/0 deletions.",Low
2903936265,eb2b9c0f093afec52a856ea9b43a95744d44c031,Functional Correctness Repair,"In oe-eval.sh, the patch changes existing behavior/control flow around `for TASK in ""${TASKS[@]}""; do` to correct the observed defect; 4 additions/4 deletions.",Medium
2904589458,dac2c3fe6662ea5fc35228e6c92f63ab637ddaef,Functional Correctness Repair,"In language.ts, the patch changes existing behavior/control flow around `if (langCode === Language.English) {` to correct the observed defect; 2 additions/11 deletions.",Low
2904873173,f66616faecce0cab21b58686ae2c9fb006af46d0,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (test_file_overwrite.py); it changes 3 test lines rather than primarily production behavior.,High
2905665785,087594cbc9168dbc03b99cc45b37d3a1aec17a11,Structural Refactoring,"In DownloadMenu.tsx, the patch extracts/reorganizes implementation structure, including `removeEmpty` (99 additions/131 deletions), without clear new external behavior.",Medium
2905665785,0a0e073902a7976141d03662159130d56a5a4855,User-Facing Interface and Interaction Refinement,"In DownloadMenu.test.tsx, the diff changes rendered/user-visible text or interface markup, e.g. `vi.mock('csv-stringify/sync', () => ({`, rather than underlying domain capability.",Medium
2905665785,1a2c8e755ec0ebfc2adc7ecf16a1e872dfdfe1fa,Structural Refactoring,"In DownloadMenu.tsx, the patch extracts/reorganizes implementation structure, including `downloadFailedTestsConfig` (61 additions/145 deletions), without clear new external behavior.",Medium
2905665785,8be71c784720a9f33a964c734ce4f5add221770f,Functional Correctness Repair,"In DownloadMenu.test.tsx, the patch changes existing behavior/control flow around `import { describe, it, expect, vi, beforeEach, afterEach } from 'vitest';` to correct the observed defect; 14 additions/5 deletions.",Medium
2905665785,93555ec37fc27091c51313d40c0f1537be8aaea7,Project Integration and Environment Maintenance,The change targets build/CI/dependency/platform scaffolding in package.json; commit evidence says “update”.,High
2905665785,a6d2df271c74e9bce1da8e8ba45e9480086481b9,User-Facing Interface and Interaction Refinement,"In DownloadMenu.tsx, the diff changes rendered/user-visible text or interface markup, e.g. `import CheckCircleIcon from '@mui/icons-material/CheckCircle';`, rather than underlying domain capability.",Medium
2905665785,b2e0579c6a54924b82e9b04925eda96a645776e5,Structural Refactoring,"In DownloadMenu.tsx, the patch extracts/reorganizes implementation structure, including `to` (38 additions/33 deletions), without clear new external behavior.",Medium
2905665785,d08f74e38a4ca498340b5f073109118a186beb72,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (utils.test.ts); it changes 151 test lines rather than primarily production behavior.,Medium
2905670458,07ee3d3a8a77b39606b41ab0752a89803a6e04f2,Code Convention Conformance,"Patch makes lint/format/static-type cleanup in test_opimpl.py, e.g. `assert w_opimpl._args_wop is not None`.",High
2905670458,6c023f65e91b08601e37a5f2044c51b0af7d22f0,Feature Completion or Extension,"The patch adds substantive implementation in test_opimpl.py, including `test_opimpl_null`, `get_null`, with 50 added lines—evidence of a new/completed capability.",High
2905670458,aebc4676e1fa0328b5f1ba8451a855442ac7c752,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (test_opimpl.py); it changes 26 test lines rather than primarily production behavior.,High
2905670458,dd90e4961169b59df9e6368e5bb2babd771b362e,Project Integration and Environment Maintenance,The change targets build/CI/dependency/platform scaffolding in pyproject.toml; commit evidence says “Fix a pytest-asyncio warning”.,High
2905670458,e1acf93987ef21b0671c18c66aa266307b5e4be0,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (test_opimpl.py); it changes 16 test lines rather than primarily production behavior.,High
2908771855,1b700d3c606fe9f51ad7691973030690b2f004d2,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “Value set docs”; 3 file(s), 9 additions/5 deletions.",Low
2908771855,28182c34101217a9248d185e79241dff54340623,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (test_ols.py); it changes 2 test lines rather than primarily production behavior.,High
2908771855,8aa80680a94464ae8c3bec58c782179b8ed50e58,Functional Correctness Repair,"In ols_implementation.py, the patch changes existing behavior/control flow around `try:` to correct the observed defect; 17 additions/24 deletions.",Low
2909061542,3bcd78ca3057cf1907e6e0d13abba95555a6e81d,Functional Correctness Repair,"In HistoryTable.vue, the patch changes existing behavior/control flow around `if (item.version_id !== currentVersionId.value) {` to correct the observed defect; 21 additions/17 deletions.",High
2909061542,49bd97d202707cd05bf1ee21634d9c1fb73908ca,User-Facing Interface and Interaction Refinement,"In de.json, the diff changes rendered/user-visible text or interface markup, e.g. `""deployed-by"": ""Eingesetzt von"",`, rather than underlying domain capability.",Medium
2909061542,8b501c67918d5b496d6261bc1a85a0d6a6356344,Code Cleanup,The patch removes unnecessary existing material in Account.vue (42 deletions vs 52 additions); message: “fix: delete”.,High
2909061542,95f69b4289349632e689ba2752a069dc0d44c04c,User-Facing Interface and Interaction Refinement,"In de.json, the diff changes rendered/user-visible text or interface markup, e.g. `""add-bundle-link-comment"": ""Link hinzufügen und kommentieren"",`, rather than underlying domain capability.",Medium
2909061542,c31df9b414c6bb39d872c572f4e9a6c285f7f85f,User-Facing Interface and Interaction Refinement,"In fr.json, the diff changes rendered/user-visible text or interface markup, e.g. `""deploy-history"": ""Histoire"",`, rather than underlying domain capability.",High
2909061542,d0ded49b45400ca3f895e2434c0a15815170c717,Code Cleanup,The patch removes unnecessary existing material in delete.ts (15 deletions vs 5 additions); message: “fix: remove useless logs in tests”.,High
2909061542,e0595dd82b22652d75879ce278062ef8f86deeaf,User-Facing Interface and Interaction Refinement,"In de.json, the diff changes rendered/user-visible text or interface markup, e.g. `""comment"": ""Kommentar"",`, rather than underlying domain capability.",High
2909061542,e52e794e45c4c1ce37a9cca10b1b816abd4cd153,Functional Correctness Repair,"In HistoryTable.vue, the patch changes existing behavior/control flow around `await supabaseAdmin(c)` to correct the observed defect; 191 additions/84 deletions.",High
2909061542,ecb2eeadf85cde9999a9cd32f6c30c63231284f4,Functional Correctness Repair,"In UsageCard.vue, the patch changes existing behavior/control flow around `if (!props.accumulated)` to correct the observed defect; 4 additions/2 deletions.",High
2909250747,18f6ec674c49a9a51e658b9dbfda92b07c5f99fa,User-Facing Interface and Interaction Refinement,"In index.tsx, the diff changes rendered/user-visible text or interface markup, e.g. `{'Replace On'}`, rather than underlying domain capability.",Medium
2909250747,366ca13bba2d8ae411725ab37acfc4bc11d3ae0f,Structural Refactoring,"In models.ts, the patch extracts/reorganizes implementation structure, including `updateBunReplace` (84 additions/47 deletions), without clear new external behavior.",Medium
2909250747,bb408645b6e6b85e3f6856d67e0720125f727f38,Code Cleanup,The patch removes unnecessary existing material in index.tsx (2 deletions vs 1 additions); message: “Clean up”.,Medium
2910104788,c41394f0bd2edec7c3fee091ffdbe216514ac6b9,User-Facing Interface and Interaction Refinement,"In ApiKeys.vue, the diff changes rendered/user-visible text or interface markup, e.g. `<InfoRow v-for=""key in truncatedKeys"" :key=""key.id"" :label=""key.name"" :value=""key.mode.toUpperCase(…`, rather than underlying domain capability.",Medium
2911062935,098358c217fb849304a3926ba844ee8162d9898c,Project Integration and Environment Maintenance,The change targets build/CI/dependency/platform scaffolding in CMakeLists.txt; commit evidence says “Add WOLFSSL_AESCTR to WOLFSSL_CLU cmake option”.,High
2911062935,e44ccda9314e410019669fa09e033dd3f9f8f69c,Project Integration and Environment Maintenance,The change targets build/CI/dependency/platform scaffolding in CMakeLists.txt; commit evidence says “Fix ED25519 definition when WOLFSSL_CLU is enabled”.,High
2914109730,304de1bbc3afc58043602b47408bca8839a5ab2a,Functional Correctness Repair,"In conversationListContext.tsx, the patch changes existing behavior/control flow around `if (currentConversationSlug) {` to correct the observed defect; 6 additions/17 deletions.",High
2914383409,22cbf4494bcf8e17f5fba4b5802780960c7d0fc6,Code Cleanup,The patch removes unnecessary existing material in conversationFixture11.json (133 deletions vs 0 additions); message: “remove workflow fixtures”.,High
2914383409,78c8502649712a13d2e18341e434f92281500f34,Code Cleanup,The patch removes `previously`/related code in api.ts and is deletion-focused (237 deletions vs 1 additions).,High
2914383409,8675bb8255fbfe12219a88ac20a03c706662c5b0,Code Cleanup,"The patch removes promptInfo.css, promptInfoModal.tsx and is deletion-focused (111 deletions vs 0 additions).",High
2914383409,ad7690e84a76989384f5b1991efb36858df8430f,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (postEmailToGmail.test.ts); it changes 5 test lines rather than primarily production behavior.,High
2914383409,d410d779a929686ee5fbd264b1824078283eb263,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “run migration in a separate PR”; 2 file(s), 1 additions/14 deletions.",Low
2914441675,028d4d3251be364d28128b7347e345c27c8aeda4,Documentation,"Documentation/release artifacts are the substantive change, including README.md (4 additions/3 deletions).",High
2914441675,39cbf5475d0e9ff058fb3ea446f5ef39ff9b5aa7,Structural Refactoring,"In .env.example, the patch extracts/reorganizes implementation structure, including `addUserToAudience` (110 additions/83 deletions), without clear new external behavior.",High
2914582204,6b14ffcffb92abfd211b6068c39928c411ff35d0,Functional Correctness Repair,"In agent.py, the patch changes existing behavior/control flow around `try:` to correct the observed defect; 563 additions/164 deletions.",High
2915185703,058b8e455927516f49fd309e778344b82eee7f61,Functional Correctness Repair,"In 03-conversation.mdx, the patch changes existing behavior/control flow around `| `isPrompt` | boolean | No | Set to true if the conversation is starting from a fixed prompt rathe…` to correct the observed defect; 99 additions/236 deletions.",High
2915529501,a9fd52488fe281a970501362eac93edfddd04ec5,Feature Completion or Extension,"The patch adds substantive implementation in .gitignore, including `CopyButton`, `AuthorLink`, with 177 added lines—evidence of a new/completed capability.",High
2915784381,22f16e1f718c270e9c8d4b80c2fb56e4b65e366c,Test and Validation Adjustment,Patch is concentrated in test/validation artifacts (ArtistNationalityFilter.jest.tsx); it changes 3 test lines rather than primarily production behavior.,High
2916133951,19a4a57b8162f50c27c9a90dd75e382fe5c9e3c0,Code Cleanup,The patch removes index.tsx and is deletion-focused (204 deletions vs 25 additions).,High
2916133951,645262f576fe40c709ca943388ac152f23fcda46,Code Cleanup,The patch removes unnecessary existing material in index.test.ts (51 deletions vs 1 additions); message: “Remove isomorphic-fetch dependency and related code from E2E tests”.,High
2916133951,a4175f89faeee982477e265bd78a1af86439f388,Feature Completion or Extension,The diff adds substantial implementation in templates.tsx (6 additions/2 deletions); commit evidence says “Enhance template navigation by adding locale support in TemplateDesign component”.,Medium
2916133951,df84e910285179eef2dc4a280701451a25ec72b7,Code Cleanup,"The patch removes code.json, options.json and is deletion-focused (1033 deletions vs 29 additions).",High
2916249428,9ce080ad58b916331c33b04e16412ea00a9198b2,Code Cleanup,"The patch removes sentry.properties, SentryTest.tsx and is deletion-focused (89 deletions vs 299 additions).",High
2918768296,04c3e14fd26b71f02868afb10f6832467de2d1d5,Other,"Evidence is mixed or too generic to identify one dominant purpose reliably: “[test] Mark catchup_receipts_sync tests as flaky (#13125) Have two instances of the tests…”; 2 file(s), 13 additions/8 deletions.",Low
2918883142,02e57b1b828e4b6c5553866de5361fc25c4a324b,Code Cleanup,The patch removes unnecessary existing material in app.js (33 deletions vs 128 additions); message: “add delete confirm dialog”.,High
2918883142,362f0768ea923f437b17e9aa7d82f5e1872c060d,Documentation,"Documentation/release artifacts are the substantive change, including app.js (0 additions/1 deletions).",High
2918883142,6fed987799fcf650c450e12ebc355d029b3710b6,Functional Correctness Repair,"In app.js, the patch changes existing behavior/control flow around `return `${type}-${Date.now()}-${Math.random().toString(36).substring(2, 9)}`;` to correct the observed defect; 187 additions/262 deletions.",High
2918883142,8d84b0e631737276d5b9a368ee4da0869bab1620,User-Facing Interface and Interaction Refinement,"The patch is concentrated in UI/style/localization code in styles.css, changing presentation or interaction behavior (4 additions/0 deletions).",High
2918883142,a997faf7e7a570d786669b886795a1b49dade1eb,Functional Correctness Repair,"In app.js, the patch changes existing behavior/control flow around `function updateMessagesList() {` to correct the observed defect; 1 additions/1 deletions.",Medium
2918883142,de7d05f457d8a8256878ee83355b818859134539,Functional Correctness Repair,"In app.js, the patch changes existing behavior/control flow around `existingMessages = session.messages?.concat() || [];` to correct the observed defect; 1 additions/1 deletions.",Medium
2921025032,0ab8e75404ebb79b2f45d8616804c358e0c7dcb8,Feature Completion or Extension,The diff adds substantial implementation in slack-app.md (13 additions/2 deletions); commit evidence says “feat: add tracking for 'Add to Slack' button”.,Medium
2921025032,66b04d4c91baa5b2c1c74c943670b764688feef4,User-Facing Interface and Interaction Refinement,"In modal.jsx, the diff changes rendered/user-visible text or interface markup, e.g. `import sendGtagEvent from 'utils/send-gtag-event';`, rather than underlying domain capability.",Medium
2921025032,f7a9344a5c1282f085ad978bd75ebc9f6448767a,Structural Refactoring,The patch renames/reorganizes implementation across 1 file(s) (2 additions/10 deletions); commit evidence says “chore: rename event name for modal link”.,High
2922222268,0018556245e94e1a94c7459e42be8acc5212d49c,User-Facing Interface and Interaction Refinement,"The patch is concentrated in UI/style/localization code in suggestedKnowledgeBankItem.tsx, changing presentation or interaction behavior (1 additions/1 deletions).",Medium
2922222268,93a72402c83c11e9a7eb67fa3f07f74701f8bf83,Functional Correctness Repair,"In knowledgeBankItem.tsx, the patch changes existing behavior/control flow around `isLoading={updateFaq.isPending || deleteFaq.isPending}` to correct the observed defect; 25 additions/15 deletions.",Medium
2923092745,00716a58da9061521ed842c9efe7d0af1813846a,Functional Correctness Repair,"The patch modifies existing implementation in 0065_married_gambit.sql to address the stated fix/bug, with 11 additions and 0 deletions rather than adding a separate capability.",Medium
2923092745,0afdf5f8cc5fed74f5427eadf262ebfbf12cb19b,Functional Correctness Repair,"In api.ts, the patch changes existing behavior/control flow around `if (faq.suggestedReplacementForId) {` to correct the observed defect; 73 additions/67 deletions.",High
2923092745,35f11fa29dcef304824883cff55d42a7da6f56e9,Functional Correctness Repair,"In api.ts, the patch changes existing behavior/control flow around `if (!editingContent || faq.content === editingContent) {` to correct the observed defect; 109 additions/265 deletions.",High
2923092745,4ed0669e6f45338c74c4d5c3e73b79a254dc4ed7,Functional Correctness Repair,"The patch modifies existing implementation in 0063_zippy_scalphunter.sql to address the stated fix/bug, with 11 additions and 0 deletions rather than adding a separate capability.",Medium
2923092745,5f1e643ef216e2d90aa0df2580c6727f166c2f61,Functional Correctness Repair,"In route.ts, the patch changes existing behavior/control flow around `await handleSlackAction(` to correct the observed defect; 113 additions/160 deletions.",High
2923092745,65713879f3247c0c7cdf67d040444ee1e9ca93af,Structural Refactoring,"In api.ts, the patch extracts/reorganizes implementation structure, including `GitHubIssuePage` (1748 additions/16 deletions), without clear new external behavior.",High
2923092745,6870b2987d21f3761dd097f0ba19b0ae3951d79c,Functional Correctness Repair,"In route.ts, the patch changes existing behavior/control flow around `if (!knowledge.slackMessageTs || !knowledge.slackChannel) return;` to correct the observed defect; 110 additions/111 deletions.",High
2923092745,84f24e9a6e8c98f44aee8609e848445782f5ae87,Functional Correctness Repair,"The patch modifies existing implementation in 0062_pale_gateway.sql to address the stated fix/bug, with 11 additions and 0 deletions rather than adding a separate capability.",Medium
2923092745,b51c3ce5dbc1a9b9e24132e0013971567d7dbc3f,Functional Correctness Repair,"In client.ts, the patch changes existing behavior/control flow around `await db.query.faqs.findFirst({` to correct the observed defect; 52 additions/96 deletions.",High
2923092745,f65623b17c18fb72ce299dd0f746b950661ede89,Functional Correctness Repair,"In knowledge.ts, the patch changes existing behavior/control flow around `const suggestionResolvedBlocks = (` to correct the observed defect; 1 additions/1 deletions.",Medium
