PR ID,Commit ID,Category,Brief justification,Confidence
2906318159,1562b4134399a74f93f0602af16307fa97fa6110,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `.gitignore`; the patch changes package/build/configuration data needed by the project.,High
2906318159,499e2ce03e91b55386b8625134321362bfddd691,Structural Refactoring,The patch reorganizes implementation structure in `Cargo.lock` and `main.rs` (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2906318159,6c86ecbb3c26640537564ef041f1491d76d7580e,Documentation,The intervention adds or revises explanatory/Documentationcontent in `README.md` rather than changing runtime behavior.,High
2906318159,6d1acd37e9e7e25763e995962a9887da9f136ea2,Structural Refactoring,The patch changes internal implementation in `main.rs` to optimize performance while preserving the same external capability.,Medium
2906318159,be468f3ce76d3c1e95f4af27c64095335860296d,Structural Refactoring,The patch reorganizes implementation structure in `Cargo.lock` and 2 other files (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2906318159,dec89ab450f8fbf9f0f73feb583a1692b6de7178,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `Cargo.toml` (6 removed vs. 1 added lines), including `[source.crates-io]`.",High
2906318159,e63727389805b4a30d8ee39e6627b2224e61d9d6,Functional Correctness Repair,The commit repairs implementation in `main.rs`; patch changes production code rather than only tests/docs/config; an added/changed line is `use lazy_static::lazy_static;`.,Medium
2909013698,5f2578ca41668d9eb5d8b137f1a2354aaa37063b,Other,"The patch changes `core.py` and `processors.py`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2909481076,141457e7119b51e0c52ba270cf1810069d0b61a8,Feature Completion or Extension,The patch adds concrete production behavior/data in `Cargo.lock` and 2 other files under an explicit feature-oriented change; it adds 28 line(s) supporting a new capability or supported case.,High
2909481076,1562b4134399a74f93f0602af16307fa97fa6110,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `.gitignore`; the patch changes package/build/configuration data needed by the project.,High
2909481076,499e2ce03e91b55386b8625134321362bfddd691,Structural Refactoring,The patch reorganizes implementation structure in `Cargo.lock` and `main.rs` (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2909481076,6c86ecbb3c26640537564ef041f1491d76d7580e,Documentation,The intervention adds or revises explanatory/Documentationcontent in `README.md` rather than changing runtime behavior.,High
2909481076,6d1acd37e9e7e25763e995962a9887da9f136ea2,Structural Refactoring,The patch changes internal implementation in `main.rs` to optimize performance while preserving the same external capability.,Medium
2909481076,be468f3ce76d3c1e95f4af27c64095335860296d,Structural Refactoring,The patch reorganizes implementation structure in `Cargo.lock` and 2 other files (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2909481076,dec89ab450f8fbf9f0f73feb583a1692b6de7178,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `Cargo.toml` (6 removed vs. 1 added lines), including `[source.crates-io]`.",High
2909481076,e63727389805b4a30d8ee39e6627b2224e61d9d6,Functional Correctness Repair,The commit repairs implementation in `main.rs`; patch changes production code rather than only tests/docs/config; an added/changed line is `use lazy_static::lazy_static;`.,Medium
2909510588,141457e7119b51e0c52ba270cf1810069d0b61a8,Feature Completion or Extension,The patch adds concrete production behavior/data in `Cargo.lock` and 2 other files under an explicit feature-oriented change; it adds 28 line(s) supporting a new capability or supported case.,High
2909510588,1562b4134399a74f93f0602af16307fa97fa6110,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `.gitignore`; the patch changes package/build/configuration data needed by the project.,High
2909510588,499e2ce03e91b55386b8625134321362bfddd691,Structural Refactoring,The patch reorganizes implementation structure in `Cargo.lock` and `main.rs` (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2909510588,6c86ecbb3c26640537564ef041f1491d76d7580e,Documentation,The intervention adds or revises explanatory/Documentationcontent in `README.md` rather than changing runtime behavior.,High
2909510588,6d1acd37e9e7e25763e995962a9887da9f136ea2,Structural Refactoring,The patch changes internal implementation in `main.rs` to optimize performance while preserving the same external capability.,Medium
2909510588,be468f3ce76d3c1e95f4af27c64095335860296d,Structural Refactoring,The patch reorganizes implementation structure in `Cargo.lock` and 2 other files (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2909510588,dec89ab450f8fbf9f0f73feb583a1692b6de7178,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `Cargo.toml` (6 removed vs. 1 added lines), including `[source.crates-io]`.",High
2909510588,e63727389805b4a30d8ee39e6627b2224e61d9d6,Functional Correctness Repair,The commit repairs implementation in `main.rs`; patch changes production code rather than only tests/docs/config; an added/changed line is `use lazy_static::lazy_static;`.,Medium
2912845580,a753e3eaaede6cf85621d6980523c437326262dd,User-Facing Interface and Interaction Refinement,The patch changes user-facing interaction/display behavior in `index.tsx` and 20 other files.,High
2914277614,e34309536d2347351d36a8c96a09f779598d4869,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `go-edit.obo` (2 removed vs. 2 added lines), including `def: ""Catalysis of the reaction: acetyl-CoA + H2O + oxaloacetate = citrate + CoA, where the acetyl …`.",High
2914387943,95f69b4289349632e689ba2752a069dc0d44c04c,User-Facing Interface and Interaction Refinement,"The intervention changes presentation or interaction in UI-facing `de.json` and 21 other files; added/changed UI code includes `label: t('link'),`.",High
2914433643,95f69b4289349632e689ba2752a069dc0d44c04c,User-Facing Interface and Interaction Refinement,"The intervention changes presentation or interaction in UI-facing `de.json` and 21 other files; added/changed UI code includes `label: t('link'),`.",High
2920999550,fe7408c98afd5d288e9703ad454988710fd0acde,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `machine.rs` and `main.rs`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2922106743,b6165fe61666e0d604a20d5e171d014e9b58432c,Functional Correctness Repair,The patch changes existing runtime logic/handling in `supabase.types.ts` and `supabase.types.ts` to correct behavior; changed runtime logic includes `Returns: undefined`.,High
2922672896,22ebc39e9f9560f85e11fc638d3faefa86d1a560,Documentation,The intervention adds or revises explanatory/Documentationcontent in `.env.example` and 5 other files rather than changing runtime behavior.,High
2922672896,3e5251a80638c33e89df0e53dce7fe1c88170eff,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `deploy.py`.,Medium
2922672896,6290d17799e0d195d6faf31f87907ae364992164,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `Dockerfile` and `deploy.py`; the patch changes package/build/configuration data needed by the project.,High
2922672896,944549f4227a2138a7273bf22625d90b4d1f986e,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `client.py` and `deploy.py`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2922672896,959c78b3cfab4b51a3d3090ec7badb443e80f719,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `client.py` and `deploy.py`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2922672896,96b0f5ae7565cd3585f35f7110d6411dfa65c571,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `client.py` and `pyproject.toml`; the patch changes package/build/configuration data needed by the project.,High
2922672896,9a49bc2b3d0a769c4f6bdd59abbb959f999d37e9,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `deploy.py`; the patch changes package/build/configuration data needed by the project.,High
2922672896,b6ec99dabb966dc62e2f68a13398a46d6a25fdab,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `client.py` and `deploy.py`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2922672896,bf9d548151cf5f115babea722bbc599e3865af7d,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `client.py` (14 removed vs. 0 added lines), including `import io`.",High
2922672896,bfc49d21d7f7749794ee21566313614f5da3f405,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `deploy.py`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2922672896,f52a33e73e125c723f7d31ea730b8424233d6337,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `client.py`; the patch changes package/build/configuration data needed by the project.,High
2922672896,fac368bb5f4cfa9d669ba44cf94aee2aeb5dcab8,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `client.py` and `deploy.py`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2922676503,4900fbce38ae3e553def6c049f79874877042efa,Project Integration and Environment Maintenance,"The patch adjusts project/toolchain/environment integration in `.gitignore` (build, version, configuration, or platform scaffolding).",High
2922676503,729a6432e65074bf95a5fe8f925d8cad3f108b4f,Structural Refactoring,The patch redistributes/restructures implementation in `.env.example` and 2 other files while preserving the surrounding capability.,High
2922676503,c435c4a86a4a80b6071bc818baf299e2f1c72a0e,Structural Refactoring,The patch reorganizes implementation structure in `README.md` and 9 other files (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2923130106,c737e5b7461837d5197de0b446ac9c6591693a8f,User-Facing Interface and Interaction Refinement,The patch in UI-facing `AvatarScreen.spec.js.snap` and 2 other files is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2939571603,4ebdc8f2e85bf038ee500a93501604f1aa1ba26b,Other,"The patch changes `base.py`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2948284040,d2e11e940eb908e868a3dfbe0b367b88f4108e67,Documentation,All changes are documentation/release text in `next.config.mjs`; no runtime implementation file is changed.,High
2951230031,074ca1d4acda00221be48ec166c8cf635c5919d1,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `package-lock.json` and `package.json`; the patch changes package/build/configuration data needed by the project.,High
2951230031,162cb25de3d405328fc3b244c69175abce08464d,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `package-lock.json` and `package.json`; the patch changes package/build/configuration data needed by the project.,High
2951230031,66a347c4d74478f6870cacf102ca69fac4b0568e,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `index.css`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2951230031,a331963d5fe6c9349c40268dba6a6e6cddc3b4aa,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `customFunctions.test.ts` and `customFunctions.ts`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2951230031,b20cfd190a868a3aa76cf8c0686fe72c520a498a,Test and Validation Adjustment,"All changed files are test/validation artifacts in `customFunctions.test.ts`; for example, it adds/changes `assertType,`.",High
2951230031,c7525e7add6437dc77b5d00599af46ad71e5c01d,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `README.md` and 3 other files; the patch is source-style/static-analysis oriented rather than new behavior.,High
2951230031,f45d7ecf430c09eaa60d1a46cbcd0611411834b0,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `customFunctions.test.ts`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2957907293,b4053f0ee0ce22a69d9a6ecf3f2ff10ba7d49f36,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `list.tsx` to correct behavior; changed runtime logic includes `status === ""open"" && countData`.",High
2959039420,14f4ed336291efcef64a03a9d82de769c924151b,Other,"The patch changes `anthropic_cache.json`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2959039420,6da703cc8f97df41bc3e603a8f5ad08a25f89c97,Other,"The patch changes `anthropic_cache.json`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2959039420,d9078c19af38bea206c7b60249c01348cdb52fe2,Other,"The patch changes `llm_common.py`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2959039420,e427d1dfe7af6341cb91f78eecca37401bfdc858,Other,"The patch changes `anthropic_cache.json`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2959068895,46cd3603d5da34d421424a48b36f0a138aedb964,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `_connector_base.py` and 4 other files; the patch is source-style/static-analysis oriented rather than new behavior.,Medium
2959068895,4c68047265e683bb0acabb9ec8090b1220424cba,Other,"The patch changes `base.py` and 7 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2959068895,598af6edb03b2f37eaa5b2679afc15060238f2e7,Other,"The patch changes `base.py` and 2 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2959068895,6755085dbb2c3ecbe74cf848012e5a410822e83c,Feature Completion or Extension,"The patch adds new implementation material in `run_pokeapi_cached.py`, including 1 new file(s) and 35 added lines, supporting a capability extension.",Medium
2959068895,88a8895559315f0c51c37b2685d680ebd270e8db,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `pyproject.toml`.,Medium
2959068895,8e0cbbabcc4ba3a5a846825ff1fa756486737d98,Structural Refactoring,The patch reorganizes implementation structure in `_connector_base.py` and 7 other files (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2959068895,9b788123451fc1bd1f28772d961303c25bfd2977,Feature Completion or Extension,"The patch adds new implementation material in `.cursorrules`, including 1 new file(s) and 15 added lines, supporting a capability extension.",Medium
2959068895,a343634ade3b0283ac1e6830e30857f7813c02cc,Other,"The patch changes `cache.py` and 5 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2959068895,a7b925c79242ae06f0db5e7552f641afbdaf643b,Structural Refactoring,The patch reorganizes implementation structure in `__init__.py` and 11 other files (rename/move/extract/restructure) without clear evidence of a new user-facing capability.,High
2959068895,f2f48fb2ce5d78b3bbf2cc5a2f0525a80bb5afef,Test and Validation Adjustment,"All changed files are test/validation artifacts in `test_cache.py`; for example, it adds/changes `def test_cache_initialization() -> None:`.",High
2961852805,7de374f7ccbeb9511d1d4550579732ae273b4dd4,Other,"The patch changes `test-run.ts` and `test-run.test.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2961852805,ab4ae8f85e4dc8fae1feeab1e919795f6e76bb17,Test and Validation Adjustment,"All changed files are test/validation artifacts in `client.test.ts` and 4 other files; for example, it adds/changes `import { beforeEach, describe, expect, it, vi } from ""vitest"";`.",High
2970244633,65b4445642e922f61ab3e20215db7562d2f2e2d9,Documentation,The intervention adds or revises explanatory/Documentationcontent in `cache.rs` rather than changing runtime behavior.,High
2970244633,692a293c3d32da691c07b14464afcf4910c9655f,Functional Correctness Repair,The patch changes existing runtime logic/handling in `Cargo.lock` and 2 other files to correct behavior.,High
2971334427,a05935cdf64cdfcbe0a9fb70eb1495ed8c221903,User-Facing Interface and Interaction Refinement,The patch updates user-facing localization/translation content in `DisableAllEmailsSetting.tsx`.,High
2971914575,11c0dc6a1a3abab2b5b922c892370d274744a48f,Project Integration and Environment Maintenance,"The patch adjusts project/toolchain/environment integration in `ag2.py` and `pyproject.toml` (build, version, configuration, or platform scaffolding).",High
2971914575,a12fab96997c25512548214465f2f0c97d7d6c55,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `ag2.py` to correct behavior; changed runtime logic includes `event_type = getattr(message, ""type"", None)`.",High
2971914575,a5e229026a85f975c9337c2016a419698e83c2c5,Functional Correctness Repair,"The commit repairs implementation in `ag2.py`; patch changes production code rather than only tests/docs/config; an added/changed line is `for i in range(-len(msgs), 0, 1):`.",Medium
2977353844,2c830e864ca251a6f67d8047edce5af1065f2683,Test and Validation Adjustment,All changed files are test/validation artifacts in `billing.test.ts`.,High
2978281013,0cb99ed930286300b7a10d98b0ea78082576ccdb,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `package.json` and 3 other files; the patch is source-style/static-analysis oriented rather than new behavior.,Medium
2978281013,118e56f5d4a5891ecffcf6ea792e593a54ea2009,Feature Completion or Extension,"The patch adds new implementation material in `.biome.json` and 7 other files, including 4 new file(s) and 565 added lines, supporting a capability extension.",Medium
2978281013,7f99655dd0aac69c89769bba7b71c34c9d9e266e,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `shopifyAgent.ts` and 4 other files; the patch is source-style/static-analysis oriented rather than new behavior.,High
2980792619,543dda84433a9f3e6a133802974fff0c30ee87e0,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `disable-static-generation.ts` and 2 other files (30 removed vs. 12 added lines), including `return (`.",High
2980792619,f96da35bf3b6b0f9822739b97cacb52f154c9047,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `i18n.js` and 4 other files (22 removed vs. 0 added lines), including `export const defaultLocale = 'en';`.",High
2982545758,211fe16e46e307843db0c75a8b30627c37e38a9b,Functional Correctness Repair,The patch changes existing runtime logic/handling in `bandwidth_scheduler.rs` and 2 other files to correct behavior; changed runtime logic includes `if ProtocolFeature::_DeprecatedBandwidthScheduler.enabled(protocol_version) {`.,High
2982545758,643458962b511b01983fb2236ccb7a0d9b1472bc,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `genesis.rs` and 7 other files (25 removed vs. 9 added lines), including `BandwidthRequests::default_for_protocol_version(PROD_GENESIS_PROTOCOL_VERSION),`.",High
2982545758,6eea3b9bbfb613467cd50299c302e7c4e91ed609,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `finalize_bench.rs`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2982545758,94d5952b9735667b24ed56d79fcb6b10bd20685d,Test and Validation Adjustment,All changed files are test/validation artifacts in `bandwidth_scheduler_protocol_upgrade.rs` and `mod.rs`.,High
2982545758,bd32e7b9d95070a14025d557d72cb2a3889a8e60,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `outgoing_metadata.rs` and 2 other files (7 removed vs. 0 added lines), including `use near_vm_runner::logic::ProtocolVersion;`.",High
2982953659,3138378317cc4c8486688f1c31a5218a30028b26,Other,"The patch changes `chain.rs` and 6 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2982953659,c9274bfd489593cc0769f814a814b6711e4f9d5a,Code Cleanup,"The intervention primarily removes unnecessary/obsolete implementation from `verifier.rs` (1 removed vs. 1 added lines), including `let _span = tracing::debug_span!(target: ""runtime"", ""validate_action"", action_type=?action.as_enum_…`.",High
2983029274,193aee8151e2ba2ae99e41c4a668f294ca7487a2,User-Facing Interface and Interaction Refinement,The intervention changes presentation or interaction in UI-facing `bookings-listing-view.tsx`.,High
2983029274,4288290cfa241c787c4021fdbdd74bd534376053,Feature Completion or Extension,"The patch substantially adds production implementation in `deleteBooking.test.ts` and `delete.handler.ts` (127 added vs. 1 removed lines), consistent with extending capability.",Medium
2983029274,5a883bcc4db5a2c6dde6c6aad100e65d167d7aab,Other,"The patch changes `common.json`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2983029274,63d046944364a5b51a4a5eb26ee4a2cce8c688d6,Test and Validation Adjustment,"All changed files are test/validation artifacts in `deleteBooking.test.ts`; for example, it adds/changes `uid: ""test-uid"",`.",High
2983029274,8a650997bf20d7f7394c418d098827dec4cc63fc,Feature Completion or Extension,"The patch adds new implementation material in `deleteBooking.test.ts` and 2 other files, including 1 new file(s) and 133 added lines, supporting a capability extension.",Medium
2983029274,c290354ac9625cd97a002ae7cecfefcf62021ac6,Feature Completion or Extension,"The patch adds new implementation material in `BookingListItem.tsx` and 4 other files, including 2 new file(s) and 126 added lines, supporting a capability extension.",Medium
2983029274,d059bef6ec2ced51ab54abb7ddf118652b6326be,Feature Completion or Extension,"The patch adds new implementation material in `DeletePastBookingsSection.tsx` and 5 other files, including 3 new file(s) and 147 added lines, supporting a capability extension.",Medium
2984176493,16ecf0cffe73b0cbe378c530ab738d1b2fa0b428,Project Integration and Environment Maintenance,"The patch is dominated by build/dependency/environment files (3/4) in `package.json` and 3 other files, indicating project integration maintenance.",High
2984176493,1e25da4e7c0372c7ef31bd2158b2ee695498643a,Project Integration and Environment Maintenance,"The patch adjusts project/toolchain/environment integration in `babel.config.json` and 3 other files (build, version, configuration, or platform scaffolding).",High
2984176493,f32e4dd1c3e7bf91eda94bd631067ba73d4f8a6e,Feature Completion or Extension,"The patch adds new implementation material in `package.json` and 8 other files, including 2 new file(s) and 17 added lines, supporting a capability extension.",Medium
2986941892,71e8bf3e491f0f9e93b824e9894a958e0081aa55,User-Facing Interface and Interaction Refinement,The patch in UI-facing `Modal.tsx` and `textarea.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2986941892,8abc5bf279ae528d5dcfd45e7c2307a5bfab3daf,User-Facing Interface and Interaction Refinement,The patch in UI-facing `input.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2986941892,a927aff3354819f1aee6b065849e50f765f37c0d,User-Facing Interface and Interaction Refinement,The patch in UI-facing `input.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2986941892,d699bfc0609328b71673cc6952ec30029638d188,Code Cleanup,"The patch removes 1 file(s) from `Input.tsx`, making deletion/reduction the dominant intervention.",High
2987852048,be06e2dbc0a0a4c4908415d7fa325d5e5667966e,Functional Correctness Repair,"The patch changes existing runtime logic/handling in `constants.ts` and 2 other files to correct behavior; changed runtime logic includes `If the database name is not provided, the default ${NEON_DEFAULT_DATABASE_NAME} or first available …`.",High
2988391985,a7f3d98da64995bd23e1ea32472b38518c1af36e,Documentation,Documentation/release artifacts dominate the changed files (3/4) in `README.md` and 3 other files.,Medium
2989257623,028a3032e0e419859b5cd6b18adfa6cbae9b446c,Code Convention Conformance,The commit applies mechanical lint/format/static-quality changes across `MongodbRecordConsumer.java`; the patch is source-style/static-analysis oriented rather than new behavior.,High
2989257623,37ae29dae8c884c8c5f349d54256e9ca5f498bac,Project Integration and Environment Maintenance,The intervention targets build/CI/dependency integration in `metadata.yaml` and 2 other files; patch evidence includes project configuration or dependency metadata.,High
2989257623,633712b05c1be626bbc28447cc77c84ee26c211f,Other,"The patch changes `MongodbRecordConsumer.java`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2989346716,71e8bf3e491f0f9e93b824e9894a958e0081aa55,User-Facing Interface and Interaction Refinement,The patch in UI-facing `Modal.tsx` and `textarea.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2989346716,8abc5bf279ae528d5dcfd45e7c2307a5bfab3daf,User-Facing Interface and Interaction Refinement,The patch in UI-facing `input.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2989346716,a927aff3354819f1aee6b065849e50f765f37c0d,User-Facing Interface and Interaction Refinement,The patch in UI-facing `input.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2989346716,d699bfc0609328b71673cc6952ec30029638d188,Code Cleanup,"The patch removes 1 file(s) from `Input.tsx`, making deletion/reduction the dominant intervention.",High
2989362059,71e8bf3e491f0f9e93b824e9894a958e0081aa55,User-Facing Interface and Interaction Refinement,The patch in UI-facing `Modal.tsx` and `textarea.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2989362059,8abc5bf279ae528d5dcfd45e7c2307a5bfab3daf,User-Facing Interface and Interaction Refinement,The patch in UI-facing `input.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2989362059,a927aff3354819f1aee6b065849e50f765f37c0d,User-Facing Interface and Interaction Refinement,The patch in UI-facing `input.tsx` is dominated by presentation/interaction constructs (styles/classes/labels) rather than domain logic.,Medium
2990448084,034d0d941c6c32e4863f04cee9c7563d89cf8825,Feature Completion or Extension,The patch adds concrete production behavior/data in `ce6996daf20a_fix_course_teacher_avator_to_course_.py` under an explicit feature-oriented change; it adds 14 line(s) supporting a new capability or supported case.,High
2990448084,6c996973e3dadfbf6de34dab99121e471c86ee9c,Code Cleanup,"The patch removes 3 file(s) from `75ce6807f5e5_init_database_tables.py` and 5 other files, making deletion/reduction the dominant intervention.",High
2991309203,2a6d89790386b7a48b2d9bace152278187a5d2d5,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `ci.yml`; the patch changes package/build/configuration data needed by the project.,High
2991309203,5dad881a105118d253746babf535caeec15d8e09,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `ci.yml`; the patch changes package/build/configuration data needed by the project.,High
2991309203,7614e2818f5e8a6cd23433ad979429258b92a576,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `ci.yml`; the patch changes package/build/configuration data needed by the project.,High
2991309203,95b657eb0cc137a7429de5029abaab40a834b497,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `ci.yml`; the patch changes package/build/configuration data needed by the project.,High
2991309203,a943c91052a824ddb6a4ee257678bc4c876f39e1,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `ci.yml`; the patch changes package/build/configuration data needed by the project.,High
2991309203,d19317eb9eae058915efad5eab6e29b828434d0a,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `ci.yml`; the patch changes package/build/configuration data needed by the project.,High
2994099200,09d2c0fea30061408fc04fb8b40bacb6946377e7,Code Cleanup,"The patch removes 1 file(s) from `route.ts` and `company.ts`, making deletion/reduction the dominant intervention.",High
2994099200,24081719f591f369cb244b52d61d3e8b6cac2dc5,Other,"The patch changes `generateAgentResponse.ts` and 2 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,24f7af9b0b8d41585262bd3764452d3beb63f749,Other,"The patch changes `route.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,2c636a29702fb8f8ed19f3b2a784334bd7f96eaa,Project Integration and Environment Maintenance,The patch changes only project scaffolding/build/environment files in `.env.example`.,Medium
2994099200,40fb5ff4baf0a3ae3b79022bd5230cce28f06612,Other,"The patch changes `route.ts` and 2 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,56d2ffbfb031bc2213f8105058fc60f3032c9402,Other,"The patch changes `settings.json` and 8 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,5bf8fce92a0c43c69f9c6cd4b9514bff2bd5de5b,Other,"The patch changes `generateAgentResponse.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,77360329ddd2e54a5f37535db7bacf12a335bef6,Project Integration and Environment Maintenance,All changed files are build/dependency/environment scaffolding in `package.json` and `pnpm-lock.yaml`; the patch changes package/build/configuration data needed by the project.,High
2994099200,80fe7874eb4905ede62492947bc9f7e0f6e4f971,Other,"The patch changes `route.ts` and `client.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,8103f981dbb2b1f87233b6d90592b5cd7117ac5c,Other,"The patch changes `route.ts` and 13 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,836ddd0d32099f40da34b1c3837bf14f7df41c2f,Other,"The patch changes `index.ts` and 4 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,87c89316d785315af77a672879fda11934767b7f,Other,"The patch changes `settings.json` and 12 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,bc4231fac7eb9765c0c30f20434018d50236f2f4,Other,"The patch changes `route.ts` and `handleMessages.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,c3fec0f8c88e7400c7f2bde0d2b84bf87f7a3c8d,Other,"The patch changes `README.md` and 8 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,c8e80f0aff38a5256b4674d33e24d5a969599b04,Other,"The patch changes `generateAgentResponse.ts`, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,d64ae215fe758a2f43b7d2062d9a2a5df21fa1cf,Other,"The patch changes `core.ts` and 2 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
2994099200,daf7ab55ba9251548abf28f396cd262c58e52cf4,Other,"The patch changes `README.md` and 5 other files, but the available message and diff do not clearly establish one dominant taxonomy purpose without inference.",Low
